450,クランベリートラップ
451,キュウリのキューちゃん
452,狂気の赤い目玉焼き
453,紅白なます
454,マジカルカップケーキ
455,精進料理
456,蘇
457,恋する人形焼き
458,彩色小籠包
459,悪魔のおにぎり
460,やきもち
461,焼き鳥
462,蓬莱のアイスの玉の枝
463,ジビエ料理
464,ぼたん鍋
465,もみじ饅頭
466,桜餅
467,月見うどん
468,ひまわりワッフル
469,たぬきそば
470,鈴カステラ
471,こびとのパン
472,超栄養ドリンク
473,飛頭饅頭
474,ゆきだるまアイス
475,鈴蘭団子
476,人魂わたあめ
477,紅葉の天ぷら
478,スイートポテト
479,ひなあられ
480,求聞雑炊
481,栄養効率サプリメント
482,マルベリー・パン
483,桶茶碗蒸し
484,虫パン
485,入道わたあめ
486,深海料理
487,ハングリータイガーステーキ
488,わんこそば
489,塩辛納豆
490,皮蛋
491,雷おこし
492,食べられる皿
493,マーメイドパフェ
494,びわゼリー
495,八つ橋
496,太鼓焼き
497,逆さバーガー
498,星型金平糖
499,ウミサチヤマサチ
500,にんじんしりしり
501,フルーツサンド
502,魔界風フロンドレギューム
503,魔界風煮込みシチュー
504,フォンデュ・エソテリア
505,ヴィナ・コーヒー
506,オカルトボールキャンディー
507,ストロベリーダンゴ
508,鈴瑚印の団子
509,謎の夢魂菓子
510,ミラクルフルーツゼリー
511,アビスバーガー
512,月餅
513,三色地獄そぼろ丼
517,鶏の悪魔風
518,花蜜ゼリー
519,山の郷土料理
520,犬まんま
521,地蔵焼き
522,タナバタスターソーメン
523,忘れ茗荷の酢漬け
524,マターラボッカ
525,イタ飯
526,もやし炒め
527,バベルタワーパンケーキ
528,活け造り
529,ひよ子
530,魚翅湯
531,はにわまん
532,偶像仕立ての工芸菓子
533,鬼形のホイボーロ
534,鯢呑亭秘伝の煮付け
535,小判焼き
536,グリーンサラダ
537,ビンロウ炒め
538,勾玉クッキー
539,きつねごはん
540,大天狗の麦飯
541,レインボータルト
542,ドラゴンステーキ
543,剛欲な獣神の夕餉
544,熊の手の姿煮
545,デコ寿司
546,デス・バイ・チョコレート
547,エンジェルケーキ
548,サラサラダ
549,マンダリンシャーベット
550,カジキステーキ
551,揚げ魔眼
552,春菊のおひたし
;553,炸薯条
554,干し肉
555,ブラッドソーセージ
556,ぶどう葉寿司
557,純霊団子
558,フグ皮の肝和え

;4.974追加
445,反乌托邦餐
445,ディストピア飯
514,四月鱼
514,ポワソン・ダブリル
515,核桃面包
515,くるみパン
516,恶魔风杂菜汤
516,悪魔風ミネストローネ
